2444,ffcch,true,17/08/1000
5717,abcac,false,14/01/1000
5032,aefib,false,13/02/1000
9898,ieebf,true,16/07/1000
5257,bhcbf,true,25/04/1000
3486,eieff,false,17/12/1000
2301,ifhec,false,15/07/1000
5450,iadib,false,01/04/1000
5965,icafh,false,31/02/1000
8565,bbifb,true,02/11/1000
6226,fcebh,false,27/08/1000
1139,fibbf,false,25/02/1000
4350,eeacf,true,17/07/1000
2767,bbfah,true,07/08/1000
3487,hhbbh,false,06/08/1000
3915,bfbab,true,09/11/1000
7574,dbbaa,true,28/09/1000
878,ddhbd,false,13/06/1000
3186,cibdc,false,27/06/1000
9619,decad,true,06/02/1000
8508,dfcbd,true,04/02/1000
9944,hfafe,true,12/01/1000
4710,idabi,false,11/01/1000
2973,ebaci,true,31/01/1000
5407,aeeba,true,08/02/1000
2389,ebaaa,false,28/01/1000
5265,bfedd,false,06/03/1000
824,haedd,false,15/11/1000
2623,beffb,false,14/12/1000
5201,ceddd,true,30/04/1000
4729,idefb,true,18/05/1000
1686,bheah,false,09/08/1000
7288,hchdh,true,07/03/1000
6321,chiii,false,23/02/1000
5809,fcaba,false,16/06/1000
2782,cdefb,false,30/01/1000
7309,hafia,false,29/01/1000
1842,bhcfb,true,26/02/1000
9717,hcffe,true,03/11/1000
2733,idfaf,true,11/12/1000
1919,ciiaf,false,10/05/1000
4300,cfibe,false,21/02/1000
5615,cdhfc,true,05/08/1000
1895,fdfbc,false,16/05/1000
8616,hebff,true,29/02/1000
3430,acahc,false,13/06/1000
9637,ehdie,false,05/05/1000
7322,fcedd,true,04/11/1000
3512,dffii,true,24/01/1000
5235,iihbf,true,07/06/1000
3601,hddec,true,08/02/1000
8931,ihfaf,true,05/07/1000
9659,dddia,false,31/07/1000
5913,addhe,false,22/12/1000
2956,cbiii,false,17/10/1000
2394,fhffe,false,30/02/1000
1093,bfcfd,true,18/04/1000
1650,deafh,true,10/10/1000
6647,bdfdb,true,11/03/1000
39,iebab,false,21/02/1000
5258,fbfaf,false,18/03/1000
8810,accee,true,28/01/1000
9447,edfde,false,23/12/1000
3768,fdcie,false,09/03/1000
2925,dbbif,false,13/10/1000
8904,iffib,false,12/10/1000
2268,cadfh,false,29/12/1000
9674,cidhc,true,24/12/1000
2084,bdfdb,true,14/07/1000
5082,icidf,false,24/06/1000
6446,efafb,true,26/02/1000
308,didec,false,31/07/1000
3078,deehh,false,25/06/1000
3976,ddchc,true,14/10/1000
3684,ceddd,false,22/09/1000
7843,affea,true,08/01/1000
4691,cbbeb,true,16/02/1000
9211,cicea,false,17/08/1000
1265,chhbh,false,19/01/1000
4943,dbefe,false,11/11/1000
5341,hffba,false,17/03/1000
4054,fhead,true,12/09/1000
988,cdifa,false,31/06/1000
4140,ihbdh,true,09/01/1000
5224,aedfe,true,09/02/1000
8817,ihaea,false,08/07/1000
3932,efcbh,true,02/07/1000
6204,adcei,true,18/04/1000
7530,iibec,true,05/08/1000
